"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","QGDP","TOT","PC_CHGPP","A","1985",2.320815471,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1986",3.253658372,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1987",5.547452628,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1988",5.093494242,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1989",4.827617604,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1990",3.783711977,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1991",2.543741323,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1992",0.930900222,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1993",-1.032668671,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1994",2.382954999,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1995",2.757265784,
"ESP","QGDP","TOT","PC_CHGPP","A","1996",2.660384815,
"ESP","QGDP","TOT","PC_CHGPP","A","1997",3.702721341,
"ESP","QGDP","TOT","PC_CHGPP","A","1998",4.393037351,
"ESP","QGDP","TOT","PC_CHGPP","A","1999",4.490616959,
"ESP","QGDP","TOT","PC_CHGPP","A","2000",5.245868129,
"ESP","QGDP","TOT","PC_CHGPP","A","2001",3.932948843,
"ESP","QGDP","TOT","PC_CHGPP","A","2002",2.730912305,
"ESP","QGDP","TOT","PC_CHGPP","A","2003",2.982005031,
"ESP","QGDP","TOT","PC_CHGPP","A","2004",3.122795242,
"ESP","QGDP","TOT","PC_CHGPP","A","2005",3.652032674,
"ESP","QGDP","TOT","PC_CHGPP","A","2006",4.102727115,
"ESP","QGDP","TOT","PC_CHGPP","A","2007",3.60478135,
"ESP","QGDP","TOT","PC_CHGPP","A","2008",0.886964124,
"ESP","QGDP","TOT","PC_CHGPP","A","2009",-3.763145952,
"ESP","QGDP","TOT","PC_CHGPP","A","2010",0.163010231,
"ESP","QGDP","TOT","PC_CHGPP","A","2011",-0.814373455,
"ESP","QGDP","TOT","PC_CHGPP","A","2012",-2.959347861,
"ESP","QGDP","TOT","PC_CHGPP","A","2013",-1.435489167,
"ESP","QGDP","TOT","PC_CHGPP","A","2014",1.383907943,
"ESP","QGDP","TOT","PC_CHGPP","A","2015",3.83517266,
"ESP","QGDP","TOT","PC_CHGPP","A","2016",3.03130133,
"ESP","QGDP","TOT","PC_CHGPP","A","2017",2.973641191,
"ESP","QGDP","TOT","PC_CHGPP","A","2018",2.430047145,"P"
"ESP","QGDP","TOT","PC_CHGPP","A","2019",1.950212288,"P"
"ESP","QGDP","TOT","PC_CHGPP","A","2020",-10.83902202,"P"
"DNK","QGDP","TOT","PC_CHGPP","A","1961",6.378839877,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1962",5.666801547,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1963",0.637155608,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1964",9.269861546,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1965",4.555223579,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1966",2.741127678,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1967",3.42131134,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1968",3.97476327,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1969",6.322970205,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1970",2.025935447,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1971",2.665282577,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1972",5.276212689,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1973",3.632232668,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1974",-0.932504162,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1975",-0.66025359,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1976",6.473284429,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1977",1.62190754,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1978",1.476048175,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1979",3.544972118,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1980",-0.442541031,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1981",-0.889708837,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1982",3.019705754,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1983",2.518355894,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1984",4.389793392,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1985",4.288584821,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1986",3.643158635,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1987",0.294022669,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1988",1.164498537,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1989",0.150253422,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1990",0.965095617,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1991",1.300336877,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1992",1.9754605,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1993",-0.089691199,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1994",5.525401687,"E"
"DNK","QGDP","TOT","PC_CHGPP","A","1995",3.065177934,
"DNK","QGDP","TOT","PC_CHGPP","A","1996",2.900110636,
"DNK","QGDP","TOT","PC_CHGPP","A","1997",3.260886077,
"DNK","QGDP","TOT","PC_CHGPP","A","1998",2.218148436,
"DNK","QGDP","TOT","PC_CHGPP","A","1999",2.948026015,
"DNK","QGDP","TOT","PC_CHGPP","A","2000",3.746862171,
"DNK","QGDP","TOT","PC_CHGPP","A","2001",0.823155361,
"DNK","QGDP","TOT","PC_CHGPP","A","2002",0.466344956,
"DNK","QGDP","TOT","PC_CHGPP","A","2003",0.39005623,
"DNK","QGDP","TOT","PC_CHGPP","A","2004",2.668217538,
"DNK","QGDP","TOT","PC_CHGPP","A","2005",2.336641647,
"DNK","QGDP","TOT","PC_CHGPP","A","2006",3.913003347,
"DNK","QGDP","TOT","PC_CHGPP","A","2007",0.909247626,
"DNK","QGDP","TOT","PC_CHGPP","A","2008",-0.512019927,
"DNK","QGDP","TOT","PC_CHGPP","A","2009",-4.906546955,
"DNK","QGDP","TOT","PC_CHGPP","A","2010",1.870987434,
"DNK","QGDP","TOT","PC_CHGPP","A","2011",1.336780558,
"DNK","QGDP","TOT","PC_CHGPP","A","2012",0.226512119,
"DNK","QGDP","TOT","PC_CHGPP","A","2013",0.933338205,
"DNK","QGDP","TOT","PC_CHGPP","A","2014",1.619396343,
"DNK","QGDP","TOT","PC_CHGPP","A","2015",2.342587725,
"DNK","QGDP","TOT","PC_CHGPP","A","2016",3.245949426,
"DNK","QGDP","TOT","PC_CHGPP","A","2017",2.821749347,
"DNK","QGDP","TOT","PC_CHGPP","A","2018",1.989532464,
"DNK","QGDP","TOT","PC_CHGPP","A","2019",2.114661312,
"DNK","QGDP","TOT","PC_CHGPP","A","2020",-2.062127816,
"KOR","QGDP","TOT","PC_CHGPP","Q","1960-Q2",4.496005439,
"KOR","QGDP","TOT","PC_CHGPP","Q","1960-Q3",-1.111562966,
"KOR","QGDP","TOT","PC_CHGPP","Q","1960-Q4",0.596298835,
"KOR","QGDP","TOT","PC_CHGPP","Q","1961-Q1",3.20092662,
"KOR","QGDP","TOT","PC_CHGPP","Q","1961-Q2",4.316423271,
"KOR","QGDP","TOT","PC_CHGPP","Q","1961-Q3",-1.825247143,
"KOR","QGDP","TOT","PC_CHGPP","Q","1961-Q4",1.297043617,
"KOR","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.991930454,
"KOR","QGDP","TOT","PC_CHGPP","Q","1962-Q2",-1.868167524,
"KOR","QGDP","TOT","PC_CHGPP","Q","1962-Q3",2.927449609,
"KOR","QGDP","TOT","PC_CHGPP","Q","1962-Q4",2.880017792,
"KOR","QGDP","TOT","PC_CHGPP","Q","1963-Q1",5.859393765,
"KOR","QGDP","TOT","PC_CHGPP","Q","1963-Q2",-2.358560133,
"KOR","QGDP","TOT","PC_CHGPP","Q","1963-Q3",3.295069015,
"KOR","QGDP","TOT","PC_CHGPP","Q","1963-Q4",0.093359129,
"KOR","QGDP","TOT","PC_CHGPP","Q","1964-Q1",5.970535022,
"KOR","QGDP","TOT","PC_CHGPP","Q","1964-Q2",-2.874867444,
"KOR","QGDP","TOT","PC_CHGPP","Q","1964-Q3",6.805402395,
"KOR","QGDP","TOT","PC_CHGPP","Q","1964-Q4",4.019545705,
"KOR","QGDP","TOT","PC_CHGPP","Q","1965-Q1",1.278573815,
"KOR","QGDP","TOT","PC_CHGPP","Q","1965-Q2",0.226092863,
"KOR","QGDP","TOT","PC_CHGPP","Q","1965-Q3",-0.790992177,
"KOR","QGDP","TOT","PC_CHGPP","Q","1965-Q4",2.332367206,
"KOR","QGDP","TOT","PC_CHGPP","Q","1966-Q1",6.129066097,
"KOR","QGDP","TOT","PC_CHGPP","Q","1966-Q2",6.193839408,
"KOR","QGDP","TOT","PC_CHGPP","Q","1966-Q3",-1.728704276,
"KOR","QGDP","TOT","PC_CHGPP","Q","1966-Q4",1.331174981,
"KOR","QGDP","TOT","PC_CHGPP","Q","1967-Q1",3.370041807,
"KOR","QGDP","TOT","PC_CHGPP","Q","1967-Q2",2.087957254,
"KOR","QGDP","TOT","PC_CHGPP","Q","1967-Q3",4.139624768,
"KOR","QGDP","TOT","PC_CHGPP","Q","1967-Q4",0.660321191,
"KOR","QGDP","TOT","PC_CHGPP","Q","1968-Q1",6.363252295,
"KOR","QGDP","TOT","PC_CHGPP","Q","1968-Q2",1.471809575,
"KOR","QGDP","TOT","PC_CHGPP","Q","1968-Q3",5.132128648,
"KOR","QGDP","TOT","PC_CHGPP","Q","1968-Q4",-1.706630201,
"KOR","QGDP","TOT","PC_CHGPP","Q","1969-Q1",5.110987142,
"KOR","QGDP","TOT","PC_CHGPP","Q","1969-Q2",3.452410594,
"KOR","QGDP","TOT","PC_CHGPP","Q","1969-Q3",8.061461678,
"KOR","QGDP","TOT","PC_CHGPP","Q","1969-Q4",2.010960349,
"KOR","QGDP","TOT","PC_CHGPP","Q","1970-Q1",-1.694379647,
"KOR","QGDP","TOT","PC_CHGPP","Q","1970-Q2",4.021110832,
"KOR","QGDP","TOT","PC_CHGPP","Q","1970-Q3",0.61861926,
"KOR","QGDP","TOT","PC_CHGPP","Q","1970-Q4",7.704463977,
"KOR","QGDP","TOT","PC_CHGPP","Q","1971-Q1",0.560985094,
"KOR","QGDP","TOT","PC_CHGPP","Q","1971-Q2",3.257423037,
"KOR","QGDP","TOT","PC_CHGPP","Q","1971-Q3",0.193234303,
"KOR","QGDP","TOT","PC_CHGPP","Q","1971-Q4",0.751014143,
"KOR","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.437411275,
"KOR","QGDP","TOT","PC_CHGPP","Q","1972-Q2",2.955504084,
"KOR","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.648226735,
"KOR","QGDP","TOT","PC_CHGPP","Q","1972-Q4",4.251313975,
"KOR","QGDP","TOT","PC_CHGPP","Q","1973-Q1",3.307410387,
"KOR","QGDP","TOT","PC_CHGPP","Q","1973-Q2",4.202215108,
"KOR","QGDP","TOT","PC_CHGPP","Q","1973-Q3",5.090241766,
"KOR","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.447179718,
"KOR","QGDP","TOT","PC_CHGPP","Q","1974-Q1",4.175234446,
"KOR","QGDP","TOT","PC_CHGPP","Q","1974-Q2",-0.263554358,
"KOR","QGDP","TOT","PC_CHGPP","Q","1974-Q3",1.56076644,
"KOR","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-0.341014777,
"KOR","QGDP","TOT","PC_CHGPP","Q","1975-Q1",1.414647153,
"KOR","QGDP","TOT","PC_CHGPP","Q","1975-Q2",4.708017469,
"KOR","QGDP","TOT","PC_CHGPP","Q","1975-Q3",2.857939982,
"KOR","QGDP","TOT","PC_CHGPP","Q","1975-Q4",3.085712348,
"KOR","QGDP","TOT","PC_CHGPP","Q","1976-Q1",2.888755135,
"KOR","QGDP","TOT","PC_CHGPP","Q","1976-Q2",4.80717592,
"KOR","QGDP","TOT","PC_CHGPP","Q","1976-Q3",1.940145549,
"KOR","QGDP","TOT","PC_CHGPP","Q","1976-Q4",1.124698181,
"KOR","QGDP","TOT","PC_CHGPP","Q","1977-Q1",1.000940879,
"KOR","QGDP","TOT","PC_CHGPP","Q","1977-Q2",5.073162158,
"KOR","QGDP","TOT","PC_CHGPP","Q","1977-Q3",6.0092059,
"KOR","QGDP","TOT","PC_CHGPP","Q","1977-Q4",3.768176164,
"KOR","QGDP","TOT","PC_CHGPP","Q","1978-Q1",-0.809499069,
"KOR","QGDP","TOT","PC_CHGPP","Q","1978-Q2",3.082241658,
"KOR","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.859288012,
"KOR","QGDP","TOT","PC_CHGPP","Q","1978-Q4",4.797352379,
"KOR","QGDP","TOT","PC_CHGPP","Q","1979-Q1",4.486019937,
"KOR","QGDP","TOT","PC_CHGPP","Q","1979-Q2",0.755831526,
"KOR","QGDP","TOT","PC_CHGPP","Q","1979-Q3",-2.767723422,
"KOR","QGDP","TOT","PC_CHGPP","Q","1979-Q4",-1.518757047,
"KOR","QGDP","TOT","PC_CHGPP","Q","1980-Q1",0.886148261,
"KOR","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-0.539530976,
"KOR","QGDP","TOT","PC_CHGPP","Q","1980-Q3",1.892977664,
"KOR","QGDP","TOT","PC_CHGPP","Q","1980-Q4",-2.765761869,
"KOR","QGDP","TOT","PC_CHGPP","Q","1981-Q1",4.115111914,
"KOR","QGDP","TOT","PC_CHGPP","Q","1981-Q2",2.415542796,
"KOR","QGDP","TOT","PC_CHGPP","Q","1981-Q3",4.162809598,
"KOR","QGDP","TOT","PC_CHGPP","Q","1981-Q4",1.568787799,
"KOR","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.678619182,
"KOR","QGDP","TOT","PC_CHGPP","Q","1982-Q2",2.348344979,
"KOR","QGDP","TOT","PC_CHGPP","Q","1982-Q3",2.07400645,
"KOR","QGDP","TOT","PC_CHGPP","Q","1982-Q4",3.146901625,
"KOR","QGDP","TOT","PC_CHGPP","Q","1983-Q1",4.430468416,
"KOR","QGDP","TOT","PC_CHGPP","Q","1983-Q2",3.087699961,
"KOR","QGDP","TOT","PC_CHGPP","Q","1983-Q3",3.713597355,
"KOR","QGDP","TOT","PC_CHGPP","Q","1983-Q4",0.715888069,
"KOR","QGDP","TOT","PC_CHGPP","Q","1984-Q1",4.381299676,
"KOR","QGDP","TOT","PC_CHGPP","Q","1984-Q2",2.506439485,
"KOR","QGDP","TOT","PC_CHGPP","Q","1984-Q3",1.363243714,
"KOR","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.486023902,
"KOR","QGDP","TOT","PC_CHGPP","Q","1985-Q1",2.810896317,
"KOR","QGDP","TOT","PC_CHGPP","Q","1985-Q2",2.408892709,
"KOR","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.137674121,
"KOR","QGDP","TOT","PC_CHGPP","Q","1985-Q4",3.048656647,
"KOR","QGDP","TOT","PC_CHGPP","Q","1986-Q1",1.925429551,
"KOR","QGDP","TOT","PC_CHGPP","Q","1986-Q2",3.897172975,
"KOR","QGDP","TOT","PC_CHGPP","Q","1986-Q3",4.317175112,
"KOR","QGDP","TOT","PC_CHGPP","Q","1986-Q4",1.559825819,
"KOR","QGDP","TOT","PC_CHGPP","Q","1987-Q1",3.211522029,
"KOR","QGDP","TOT","PC_CHGPP","Q","1987-Q2",4.953211831,
"KOR","QGDP","TOT","PC_CHGPP","Q","1987-Q3",0.975698471,
"KOR","QGDP","TOT","PC_CHGPP","Q","1987-Q4",2.035328587,
"KOR","QGDP","TOT","PC_CHGPP","Q","1988-Q1",7.703239327,
"KOR","QGDP","TOT","PC_CHGPP","Q","1988-Q2",-2.1607374,
"KOR","QGDP","TOT","PC_CHGPP","Q","1988-Q3",3.145655266,
"KOR","QGDP","TOT","PC_CHGPP","Q","1988-Q4",3.254636181,
"KOR","QGDP","TOT","PC_CHGPP","Q","1989-Q1",0.043277553,
"KOR","QGDP","TOT","PC_CHGPP","Q","1989-Q2",1.460586398,
"KOR","QGDP","TOT","PC_CHGPP","Q","1989-Q3",2.564383464,
"KOR","QGDP","TOT","PC_CHGPP","Q","1989-Q4",4.129775627,
"KOR","QGDP","TOT","PC_CHGPP","Q","1990-Q1",1.01855052,
"KOR","QGDP","TOT","PC_CHGPP","Q","1990-Q2",2.23062202,
"KOR","QGDP","TOT","PC_CHGPP","Q","1990-Q3",3.232927558,
"KOR","QGDP","TOT","PC_CHGPP","Q","1990-Q4",2.033266271,
"KOR","QGDP","TOT","PC_CHGPP","Q","1991-Q1",3.750176278,
"KOR","QGDP","TOT","PC_CHGPP","Q","1991-Q2",1.661478045,
"KOR","QGDP","TOT","PC_CHGPP","Q","1991-Q3",2.145297059,
"KOR","QGDP","TOT","PC_CHGPP","Q","1991-Q4",2.503572026,
"KOR","QGDP","TOT","PC_CHGPP","Q","1992-Q1",1.780392603,
"KOR","QGDP","TOT","PC_CHGPP","Q","1992-Q2",0.701694982,
"KOR","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.067624061,
"KOR","QGDP","TOT","PC_CHGPP","Q","1992-Q4",1.560677644,
"KOR","QGDP","TOT","PC_CHGPP","Q","1993-Q1",1.990657829,
"KOR","QGDP","TOT","PC_CHGPP","Q","1993-Q2",2.565331673,
"KOR","QGDP","TOT","PC_CHGPP","Q","1993-Q3",1.843683328,
"KOR","QGDP","TOT","PC_CHGPP","Q","1993-Q4",1.913663988,
"KOR","QGDP","TOT","PC_CHGPP","Q","1994-Q1",2.916855703,
"KOR","QGDP","TOT","PC_CHGPP","Q","1994-Q2",1.631592096,
"KOR","QGDP","TOT","PC_CHGPP","Q","1994-Q3",1.682199111,
"KOR","QGDP","TOT","PC_CHGPP","Q","1994-Q4",3.930438208,
"KOR","QGDP","TOT","PC_CHGPP","Q","1995-Q1",2.090489418,
"KOR","QGDP","TOT","PC_CHGPP","Q","1995-Q2",2.021824591,
"KOR","QGDP","TOT","PC_CHGPP","Q","1995-Q3",2.075873115,
"KOR","QGDP","TOT","PC_CHGPP","Q","1995-Q4",1.870552316,
"KOR","QGDP","TOT","PC_CHGPP","Q","1996-Q1",1.908135199,
"KOR","QGDP","TOT","PC_CHGPP","Q","1996-Q2",2.020152462,
"KOR","QGDP","TOT","PC_CHGPP","Q","1996-Q3",1.758931416,
"KOR","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.691579214,
"KOR","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.46806387,
"KOR","QGDP","TOT","PC_CHGPP","Q","1997-Q2",3.550552773,
"KOR","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.791744376,
"KOR","QGDP","TOT","PC_CHGPP","Q","1997-Q4",-0.455994331,
"KOR","QGDP","TOT","PC_CHGPP","Q","1998-Q1",-6.818021985,
"KOR","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-0.807932069,
"KOR","QGDP","TOT","PC_CHGPP","Q","1998-Q3",1.747151805,
"KOR","QGDP","TOT","PC_CHGPP","Q","1998-Q4",2.496049822,
"KOR","QGDP","TOT","PC_CHGPP","Q","1999-Q1",3.03463255,
"KOR","QGDP","TOT","PC_CHGPP","Q","1999-Q2",4.383164849,
"KOR","QGDP","TOT","PC_CHGPP","Q","1999-Q3",2.781170984,
"KOR","QGDP","TOT","PC_CHGPP","Q","1999-Q4",2.886255375,
"KOR","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.895051738,
"KOR","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.332510215,
"KOR","QGDP","TOT","PC_CHGPP","Q","2000-Q3",2.754591172,
"KOR","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.324457972,
"KOR","QGDP","TOT","PC_CHGPP","Q","2001-Q1",1.225554801,
"KOR","QGDP","TOT","PC_CHGPP","Q","2001-Q2",1.298881026,
"KOR","QGDP","TOT","PC_CHGPP","Q","2001-Q3",1.350193624,
"KOR","QGDP","TOT","PC_CHGPP","Q","2001-Q4",1.762585517,
"KOR","QGDP","TOT","PC_CHGPP","Q","2002-Q1",2.544481592,
"KOR","QGDP","TOT","PC_CHGPP","Q","2002-Q2",1.812135416,
"KOR","QGDP","TOT","PC_CHGPP","Q","2002-Q3",2.021812956,
"KOR","QGDP","TOT","PC_CHGPP","Q","2002-Q4",1.097353992,
"KOR","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-0.659159835,
"KOR","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-0.154146863,
"KOR","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.932669509,
"KOR","QGDP","TOT","PC_CHGPP","Q","2003-Q4",2.639479586,
"KOR","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.254800591,
"KOR","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.763499369,
"KOR","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.405586129,
"KOR","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.757933774,
"KOR","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.850903369,
"KOR","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.887062862,
"KOR","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.505330894,
"KOR","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.012464666,
"KOR","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.639117138,
"KOR","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.730602028,
"KOR","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.613954951,
"KOR","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.779357615,
"KOR","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.674043596,
"KOR","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.730290857,
"KOR","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.173831453,
"KOR","QGDP","TOT","PC_CHGPP","Q","2007-Q4",2.156948555,
"KOR","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.402394858,
"KOR","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.523473003,
"KOR","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.815881043,
"KOR","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-3.283889347,
"KOR","QGDP","TOT","PC_CHGPP","Q","2009-Q1",0.089986722,
"KOR","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.332777638,
"KOR","QGDP","TOT","PC_CHGPP","Q","2009-Q3",2.992674785,
"KOR","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.746867545,
"KOR","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.959076739,
"KOR","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.899801372,
"KOR","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.15521508,
"KOR","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.219318711,
"KOR","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.933130719,
"KOR","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.490791061,
"KOR","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.526323638,
"KOR","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.472298068,
"KOR","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.865665953,
"KOR","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.565974618,
"KOR","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.45177694,
"KOR","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.502248725,
"KOR","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.86312085,
"KOR","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.165850338,
"KOR","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.899048547,
"KOR","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.775832659,
"KOR","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.930688362,
"KOR","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.849742634,
"KOR","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.343530965,
"KOR","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.427442707,
"KOR","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.837872972,
"KOR","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.419668793,
"KOR","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.513074861,
"KOR","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.659315488,
"KOR","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.307277543,
"KOR","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.146251409,
"KOR","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.494029045,
"KOR","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.602121187,
"KOR","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.962440835,
"KOR","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.671283479,
"KOR","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.482113673,
"KOR","QGDP","TOT","PC_CHGPP","Q","2017-Q4",-0.265752327,
"KOR","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.148518541,
"KOR","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.633608551,
"KOR","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.688281747,
"KOR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.822000181,
"KOR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.199687643,
"KOR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.046022679,
"KOR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.405037445,
"KOR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.288454855,
"KOR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.261506728,"P"
"KOR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-3.150738208,"P"
"KOR","QGDP","TOT","PC_CHGPP","Q","2020-Q3",2.233424391,"P"
"KOR","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.142221229,"P"
"KOR","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.740407308,"P"
"KOR","QGDP","TOT","PC_CHGPP","Q","2021-Q2",0.770711605,"P"
"IND","QGDP","TOT","PC_CHGPY","Q","1997-Q2",3.27187,
"IND","QGDP","TOT","PC_CHGPY","Q","1997-Q3",3.99521,
"IND","QGDP","TOT","PC_CHGPY","Q","1997-Q4",4.01085,
"IND","QGDP","TOT","PC_CHGPY","Q","1998-Q1",4.91695,
"IND","QGDP","TOT","PC_CHGPY","Q","1998-Q2",5.85828,
"IND","QGDP","TOT","PC_CHGPY","Q","1998-Q3",6.50887,
"IND","QGDP","TOT","PC_CHGPY","Q","1998-Q4",6.20471,
"IND","QGDP","TOT","PC_CHGPY","Q","1999-Q1",6.19852,
"IND","QGDP","TOT","PC_CHGPY","Q","1999-Q2",7.53136,
"IND","QGDP","TOT","PC_CHGPY","Q","1999-Q3",6.92997,
"IND","QGDP","TOT","PC_CHGPY","Q","1999-Q4",7.28888,
"IND","QGDP","TOT","PC_CHGPY","Q","2000-Q1",7.79075,
"IND","QGDP","TOT","PC_CHGPY","Q","2000-Q2",5.21917,
"IND","QGDP","TOT","PC_CHGPY","Q","2000-Q3",5.30476,
"IND","QGDP","TOT","PC_CHGPY","Q","2000-Q4",3.63806,
